Date,Exercise,Type,Exercise Calories,Exercise Minutes,Sets,Reps Per Set,Pounds,Steps,Note
2023-02-12,Generic,Cardio,72.0,17,,,,,
2023-02-12,Generic,Cardio,73.0,17,,,,,
2023-02-12,Samsung calorie adjustment,Cardio,83.0,1,,,,,
2023-02-13,Generic,Cardio,54.0,12,,,,,
2023-02-13,Generic,Cardio,48.0,10,,,,,
2023-02-13,Generic,Cardio,76.0,19,,,,,
2023-02-13,Generic,Cardio,67.0,15,,,,,
2023-02-13,Samsung calorie adjustment,Cardio,191.0,1,,,,,
2023-02-14,Generic,Cardio,73.0,18,,,,,
2023-02-14,Generic,Cardio,76.0,17,,,,,
2023-02-14,Samsung calorie adjustment,Cardio,82.0,1,,,,,
2023-02-15,Generic,Cardio,171.0,39,,,,,
2023-02-15,Generic,Cardio,50.0,11,,,,,
2023-02-15,Generic,Cardio,135.0,29,,,,,
2023-02-15,Generic,Cardio,290.0,68,,,,,
2023-02-15,Samsung calorie adjustment,Cardio,294.0,1,,,,,
2023-02-16,Generic,Cardio,72.0,17,,,,,
2023-02-16,Generic,Cardio,73.0,17,,,,,
2023-02-16,Samsung calorie adjustment,Cardio,84.0,1,,,,,
2023-02-17,Generic,Cardio,81.0,20,,,,,
2023-02-17,Generic,Cardio,75.0,17,,,,,
2023-02-17,Samsung calorie adjustment,Cardio,85.0,1,,,,,
2023-02-18,Generic,Cardio,70.0,15,,,,,
2023-02-18,Generic,Cardio,69.0,16,,,,,
2023-02-18,Samsung calorie adjustment,Cardio,232.0,1,,,,,
2023-02-19,Generic,Cardio,252.0,58,,,,,
2023-02-19,Samsung calorie adjustment,Cardio,183.0,1,,,,,
2023-02-20,Samsung calorie adjustment,Cardio,2.0,1,,,,,
2023-02-21,Generic,Cardio,261.0,63,,,,,
2023-02-21,Samsung calorie adjustment,Cardio,182.0,1,,,,,
2023-02-22,Generic,Cardio,120.0,31,,,,,
2023-02-22,Generic,Cardio,177.0,45,,,,,
2023-02-22,Samsung calorie adjustment,Cardio,285.0,1,,,,,
2023-02-23,Generic,Cardio,62.0,13,,,,,
2023-02-23,Generic,Cardio,77.0,18,,,,,
2023-02-23,Samsung calorie adjustment,Cardio,232.0,1,,,,,
2023-02-24,Generic,Cardio,80.0,21,,,,,
2023-02-24,Generic,Cardio,75.0,17,,,,,
2023-02-24,Samsung calorie adjustment,Cardio,217.0,1,,,,,
2023-02-25,Generic,Cardio,40.0,11,,,,,
2023-02-25,Generic,Cardio,132.0,31,,,,,
2023-02-25,Samsung calorie adjustment,Cardio,213.0,1,,,,,
2023-02-26,Generic,Cardio,113.0,27,,,,,
2023-02-26,Generic,Cardio,69.0,16,,,,,
2023-02-26,Generic,Cardio,73.0,17,,,,,
2023-02-26,Generic,Cardio,76.0,16,,,,,
2023-02-26,Samsung calorie adjustment,Cardio,285.0,1,,,,,
2023-02-27,Generic,Cardio,55.0,13,,,,,
2023-02-27,Generic,Cardio,56.0,12,,,,,
2023-02-27,Generic,Cardio,80.0,18,,,,,
2023-02-27,Generic,Cardio,78.0,18,,,,,
2023-02-27,Samsung calorie adjustment,Cardio,181.0,1,,,,,
2023-02-28,Generic,Cardio,138.0,32,,,,,
2023-02-28,Generic,Cardio,126.0,28,,,,,
2023-02-28,Generic,Cardio,84.0,20,,,,,
2023-02-28,Generic,Cardio,85.0,20,,,,,
2023-02-28,Samsung calorie adjustment,Cardio,253.0,1,,,,,
2023-03-01,Generic,Cardio,132.0,29,,,,,
2023-03-01,Generic,Cardio,77.0,16,,,,,
2023-03-01,Generic,Cardio,114.0,24,,,,,
2023-03-01,Samsung calorie adjustment,Cardio,168.0,1,,,,,
2023-03-02,Generic,Cardio,77.0,17,,,,,
2023-03-02,Generic,Cardio,82.0,21,,,,,
2023-03-02,Samsung calorie adjustment,Cardio,219.0,1,,,,,
2023-03-03,Generic,Cardio,59.0,13,,,,,
2023-03-03,Generic,Cardio,79.0,18,,,,,
2023-03-03,Samsung calorie adjustment,Cardio,235.0,1,,,,,
2023-03-04,Generic,Cardio,98.0,21,,,,,
2023-03-04,Generic,Cardio,46.0,10,,,,,
2023-03-04,Generic,Cardio,125.0,31,,,,,
2023-03-04,Samsung calorie adjustment,Cardio,588.0,1,,,,,
2023-03-05,Generic,Cardio,76.0,18,,,,,
2023-03-05,Generic,Cardio,63.0,13,,,,,
2023-03-05,Samsung calorie adjustment,Cardio,90.0,1,,,,,
2023-03-06,Generic,Cardio,54.0,12,,,,,
2023-03-06,Generic,Cardio,56.0,11,,,,,
2023-03-06,Generic,Cardio,70.0,16,,,,,
2023-03-06,Generic,Cardio,76.0,17,,,,,
2023-03-06,Samsung calorie adjustment,Cardio,193.0,1,,,,,
2023-03-07,Generic,Cardio,133.0,30,,,,,
2023-03-07,Generic,Cardio,127.0,29,,,,,
2023-03-07,Generic,Cardio,67.0,16,,,,,
2023-03-07,Generic,Cardio,83.0,23,,,,,
2023-03-07,Samsung calorie adjustment,Cardio,255.0,1,,,,,
2023-03-08,Generic,Cardio,72.0,16,,,,,
2023-03-08,Generic,Cardio,72.0,17,,,,,
2023-03-08,Samsung calorie adjustment,Cardio,87.0,1,,,,,
2023-03-09,Generic,Cardio,132.0,31,,,,,
2023-03-09,Generic,Cardio,120.0,25,,,,,
2023-03-09,Generic,Cardio,70.0,15,,,,,
2023-03-09,Generic,Cardio,76.0,18,,,,,
2023-03-09,Samsung calorie adjustment,Cardio,278.0,1,,,,,
2023-03-10,Generic,Cardio,70.0,16,,,,,
2023-03-10,Generic,Cardio,70.0,14,,,,,
2023-03-10,Samsung calorie adjustment,Cardio,95.0,1,,,,,
2023-03-11,Generic,Cardio,56.0,12,,,,,
2023-03-11,Generic,Cardio,60.0,13,,,,,
2023-03-11,Samsung calorie adjustment,Cardio,249.0,1,,,,,
2023-03-12,Generic,Cardio,85.0,19,,,,,
2023-03-12,Generic,Cardio,51.0,10,,,,,
2023-03-12,Samsung calorie adjustment,Cardio,96.0,1,,,,,
2023-03-13,Generic,Cardio,54.0,14,,,,,
2023-03-13,Generic,Cardio,52.0,11,,,,,
2023-03-13,Generic,Cardio,74.0,18,,,,,
2023-03-13,Generic,Cardio,72.0,17,,,,,
2023-03-13,Samsung calorie adjustment,Cardio,182.0,1,,,,,
2023-03-14,Generic,Cardio,71.0,15,,,,,
2023-03-14,Generic,Cardio,76.0,19,,,,,
2023-03-14,Samsung calorie adjustment,Cardio,88.0,1,,,,,
2023-03-15,Generic,Cardio,120.0,28,,,,,
2023-03-15,Samsung calorie adjustment,Cardio,237.0,1,,,,,
2023-03-16,Generic,Cardio,44.0,10,,,,,
2023-03-16,Generic,Cardio,118.0,24,,,,,
2023-03-16,Generic,Cardio,71.0,16,,,,,
2023-03-16,Generic,Cardio,79.0,18,,,,,
2023-03-16,Samsung calorie adjustment,Cardio,300.0,1,,,,,
2023-03-17,Generic,Cardio,71.0,16,,,,,
2023-03-17,Generic,Cardio,72.0,17,,,,,
2023-03-17,Samsung calorie adjustment,Cardio,89.0,1,,,,,
2023-03-18,Generic,Cardio,75.0,17,,,,,
2023-03-18,Generic,Cardio,70.0,16,,,,,
2023-03-18,Samsung calorie adjustment,Cardio,92.0,1,,,,,
2023-03-19,Generic,Cardio,67.0,16,,,,,
2023-03-19,Generic,Cardio,202.0,41,,,,,
2023-03-19,Samsung calorie adjustment,Cardio,184.0,1,,,,,
2023-03-20,Generic,Cardio,53.0,12,,,,,
2023-03-20,Generic,Cardio,49.0,10,,,,,
2023-03-20,Generic,Cardio,68.0,15,,,,,
2023-03-20,Generic,Cardio,75.0,17,,,,,
2023-03-20,Samsung calorie adjustment,Cardio,192.0,1,,,,,
2023-03-21,Generic,Cardio,74.0,17,,,,,
2023-03-21,Generic,Cardio,76.0,17,,,,,
2023-03-21,Samsung calorie adjustment,Cardio,86.0,1,,,,,
2023-03-22,Samsung calorie adjustment,Cardio,143.0,1,,,,,
2023-03-23,Generic,Cardio,102.0,24,,,,,
2023-03-23,Generic,Cardio,130.0,28,,,,,
2023-03-23,Generic,Cardio,71.0,16,,,,,
2023-03-23,Generic,Cardio,75.0,16,,,,,
2023-03-23,Samsung calorie adjustment,Cardio,277.0,1,,,,,
2023-03-24,Generic,Cardio,73.0,16,,,,,
2023-03-24,Generic,Cardio,47.0,10,,,,,
2023-03-24,Samsung calorie adjustment,Cardio,98.0,1,,,,,
2023-03-25,"""Softball or baseball, fast or slow pitch""",Cardio,1440.0,240,,,,,
2023-03-25,Generic,Cardio,155.0,39,,,,,
2023-03-25,Generic,Cardio,139.0,34,,,,,
2023-03-25,Samsung calorie adjustment,Cardio,0.0,1,,,,,
2023-03-26,Generic,Cardio,74.0,18,,,,,
2023-03-26,Generic,Cardio,73.0,16,,,,,
2023-03-26,Generic,Cardio,62.0,14,,,,,
2023-03-26,Generic,Cardio,70.0,16,,,,,
2023-03-26,Samsung calorie adjustment,Cardio,311.0,1,,,,,
2023-03-27,Generic,Cardio,53.0,11,,,,,
2023-03-27,Generic,Cardio,72.0,18,,,,,
2023-03-27,Generic,Cardio,51.0,11,,,,,
2023-03-27,Samsung calorie adjustment,Cardio,216.0,1,,,,,
2023-03-28,Generic,Cardio,129.0,33,,,,,
2023-03-28,Generic,Cardio,119.0,29,,,,,
2023-03-28,Generic,Cardio,73.0,16,,,,,
2023-03-28,Generic,Cardio,59.0,13,,,,,
2023-03-28,Samsung calorie adjustment,Cardio,124.0,1,,,,,
2023-03-29,Generic,Cardio,51.0,11,,,,,
2023-03-29,Samsung calorie adjustment,Cardio,0.0,1,,,,,
2023-03-30,Generic,Cardio,130.0,29,,,,,
2023-03-30,Generic,Cardio,119.0,26,,,,,
2023-03-30,Generic,Cardio,74.0,16,,,,,
2023-03-30,Generic,Cardio,68.0,16,,,,,
2023-03-30,Samsung calorie adjustment,Cardio,273.0,1,,,,,
2023-03-31,Generic,Cardio,66.0,15,,,,,
2023-03-31,Generic,Cardio,60.0,15,,,,,
2023-03-31,Generic,Cardio,65.0,13,,,,,
2023-03-31,Generic,Cardio,50.0,10,,,,,
2023-03-31,Samsung calorie adjustment,Cardio,195.0,1,,,,,
2023-04-01,Generic,Cardio,62.0,13,,,,,
2023-04-01,Generic,Cardio,60.0,12,,,,,
2023-04-01,Generic,Cardio,69.0,15,,,,,
2023-04-01,Generic,Cardio,72.0,15,,,,,
2023-04-01,Samsung calorie adjustment,Cardio,187.0,1,,,,,
2023-04-02,Generic,Cardio,76.0,16,,,,,
2023-04-02,Generic,Cardio,53.0,12,,,,,
2023-04-02,Generic,Cardio,109.0,23,,,,,
2023-04-02,Samsung calorie adjustment,Cardio,195.0,1,,,,,
2023-04-03,Generic,Cardio,54.0,13,,,,,
2023-04-03,Generic,Cardio,49.0,10,,,,,
2023-04-03,Generic,Cardio,71.0,16,,,,,
2023-04-03,Generic,Cardio,71.0,17,,,,,
2023-04-03,Samsung calorie adjustment,Cardio,51.0,1,,,,,
2023-04-04,Generic,Cardio,74.0,17,,,,,
2023-04-04,Generic,Cardio,72.0,17,,,,,
2023-04-04,Samsung calorie adjustment,Cardio,83.0,1,,,,,
2023-04-05,Generic,Cardio,277.0,67,,,,,
2023-04-05,Samsung calorie adjustment,Cardio,167.0,1,,,,,
2023-04-06,Generic,Cardio,109.0,26,,,,,
2023-04-06,Generic,Cardio,134.0,29,,,,,
2023-04-06,Generic,Cardio,70.0,16,,,,,
2023-04-06,Generic,Cardio,65.0,14,,,,,
2023-04-06,Samsung calorie adjustment,Cardio,272.0,1,,,,,
2023-04-07,Generic,Cardio,72.0,16,,,,,
2023-04-07,Generic,Cardio,74.0,17,,,,,
2023-04-07,Samsung calorie adjustment,Cardio,88.0,1,,,,,
2023-04-08,"""Softball or baseball, fast or slow pitch""",Cardio,815.0,135,,,,,
2023-04-08,Generic,Cardio,114.0,28,,,,,
2023-04-08,Generic,Cardio,110.0,23,,,,,
2023-04-08,Samsung calorie adjustment,Cardio,0.0,1,,,,,
2023-04-09,Generic,Cardio,64.0,14,,,,,
2023-04-09,Generic,Cardio,75.0,17,,,,,
2023-04-09,Samsung calorie adjustment,Cardio,95.0,1,,,,,
2023-04-10,Generic,Cardio,52.0,12,,,,,
2023-04-10,Generic,Cardio,69.0,14,,,,,
2023-04-10,Generic,Cardio,73.0,17,,,,,
2023-04-10,Samsung calorie adjustment,Cardio,208.0,1,,,,,
2023-04-11,Generic,Cardio,74.0,16,,,,,
2023-04-11,Generic,Cardio,75.0,17,,,,,
2023-04-11,Samsung calorie adjustment,Cardio,86.0,1,,,,,
2023-04-12,Generic,Cardio,284.0,66,,,,,
2023-04-12,Samsung calorie adjustment,Cardio,169.0,1,,,,,
2023-04-13,Generic,Cardio,74.0,16,,,,,
2023-04-13,Generic,Cardio,70.0,15,,,,,
2023-04-13,Samsung calorie adjustment,Cardio,92.0,1,,,,,
2023-04-14,Generic,Cardio,91.0,21,,,,,
2023-04-14,Generic,Cardio,57.0,12,,,,,
2023-04-14,Generic,Cardio,69.0,15,,,,,
2023-04-14,Generic,Cardio,72.0,16,,,,,
2023-04-14,Samsung calorie adjustment,Cardio,318.0,1,,,,,
2023-04-15,Samsung calorie adjustment,Cardio,3.0,1,,,,,
2023-04-16,Generic,Cardio,96.0,23,,,,,
2023-04-16,Samsung calorie adjustment,Cardio,105.0,1,,,,,
2023-04-17,Generic,Cardio,54.0,13,,,,,
2023-04-17,Generic,Cardio,51.0,10,,,,,
2023-04-17,Samsung calorie adjustment,Cardio,106.0,1,,,,,
2023-04-18,Generic,Cardio,73.0,17,,,,,
2023-04-18,Generic,Cardio,70.0,16,,,,,
2023-04-18,Samsung calorie adjustment,Cardio,90.0,1,,,,,
2023-04-19,Generic,Cardio,70.0,15,,,,,
2023-04-19,Generic,Cardio,74.0,17,,,,,
2023-04-19,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-04-20,Generic,Cardio,287.0,66,,,,,
2023-04-20,Samsung calorie adjustment,Cardio,165.0,1,,,,,
2023-04-21,Generic,Cardio,76.0,18,,,,,
2023-04-21,Generic,Cardio,78.0,19,,,,,
2023-04-21,Generic,Cardio,70.0,15,,,,,
2023-04-21,Generic,Cardio,74.0,17,,,,,
2023-04-21,Samsung calorie adjustment,Cardio,218.0,1,,,,,
2023-04-22,Generic,Cardio,123.0,29,,,,,
2023-04-22,Generic,Cardio,52.0,13,,,,,
2023-04-22,Generic,Cardio,83.0,19,,,,,
2023-04-22,Generic,Cardio,109.0,24,,,,,
2023-04-22,Samsung calorie adjustment,Cardio,281.0,1,,,,,
2023-04-23,Samsung calorie adjustment,Cardio,144.0,1,,,,,
2023-04-24,Generic,Cardio,58.0,14,,,,,
2023-04-24,Generic,Cardio,56.0,12,,,,,
2023-04-24,Generic,Cardio,270.0,61,,,,,
2023-04-24,Samsung calorie adjustment,Cardio,267.0,1,,,,,
2023-04-25,Generic,Cardio,71.0,15,,,,,
2023-04-25,Generic,Cardio,67.0,15,,,,,
2023-04-25,Samsung calorie adjustment,Cardio,93.0,1,,,,,
2023-04-26,Generic,Cardio,71.0,16,,,,,
2023-04-26,Generic,Cardio,71.0,15,,,,,
2023-04-26,Samsung calorie adjustment,Cardio,90.0,1,,,,,
2023-04-27,Generic,Cardio,71.0,16,,,,,
2023-04-27,Generic,Cardio,68.0,15,,,,,
2023-04-27,Samsung calorie adjustment,Cardio,89.0,1,,,,,
2023-04-28,Generic,Cardio,70.0,16,,,,,
2023-04-28,Generic,Cardio,73.0,18,,,,,
2023-04-28,Samsung calorie adjustment,Cardio,87.0,1,,,,,
2023-04-29,Samsung calorie adjustment,Cardio,143.0,1,,,,,
2023-04-30,Generic,Cardio,119.0,26,,,,,
2023-04-30,Generic,Cardio,119.0,25,,,,,
2023-04-30,Generic,Cardio,69.0,16,,,,,
2023-04-30,Generic,Cardio,72.0,16,,,,,
2023-04-30,Samsung calorie adjustment,Cardio,134.0,1,,,,,
2023-05-01,Generic,Cardio,50.0,13,,,,,
2023-05-01,Generic,Cardio,55.0,11,,,,,
2023-05-01,Generic,Cardio,72.0,17,,,,,
2023-05-01,Generic,Cardio,72.0,16,,,,,
2023-05-01,Samsung calorie adjustment,Cardio,186.0,1,,,,,
2023-05-02,Generic,Cardio,115.0,27,,,,,
2023-05-02,Generic,Cardio,124.0,29,,,,,
2023-05-02,Samsung calorie adjustment,Cardio,188.0,1,,,,,
2023-05-03,Generic,Cardio,71.0,15,,,,,
2023-05-03,Generic,Cardio,65.0,14,,,,,
2023-05-03,Samsung calorie adjustment,Cardio,93.0,1,,,,,
2023-05-04,Generic,Cardio,72.0,17,,,,,
2023-05-04,Generic,Cardio,62.0,15,,,,,
2023-05-04,Samsung calorie adjustment,Cardio,90.0,1,,,,,
2023-05-05,Generic,Cardio,70.0,16,,,,,
2023-05-05,Generic,Cardio,63.0,13,,,,,
2023-05-05,Samsung calorie adjustment,Cardio,94.0,1,,,,,
2023-05-06,Generic,Cardio,136.0,36,,,,,
2023-05-06,Generic,Cardio,98.0,21,,,,,
2023-05-06,Generic,Cardio,72.0,17,,,,,
2023-05-06,Generic,Cardio,71.0,15,,,,,
2023-05-06,Samsung calorie adjustment,Cardio,268.0,1,,,,,
2023-05-07,Generic,Cardio,46.0,10,,,,,
2023-05-07,Generic,Cardio,102.0,25,,,,,
2023-05-07,Generic,Cardio,76.0,19,,,,,
2023-05-07,Samsung calorie adjustment,Cardio,51.0,1,,,,,
2023-05-08,Generic,Cardio,52.0,13,,,,,
2023-05-08,Generic,Cardio,55.0,12,,,,,
2023-05-08,Generic,Cardio,71.0,16,,,,,
2023-05-08,Generic,Cardio,64.0,14,,,,,
2023-05-08,Samsung calorie adjustment,Cardio,187.0,1,,,,,
2023-05-09,Generic,Cardio,102.0,27,,,,,
2023-05-09,Generic,Cardio,175.0,43,,,,,
2023-05-09,Generic,Cardio,138.0,31,,,,,
2023-05-09,Generic,Cardio,68.0,15,,,,,
2023-05-09,Generic,Cardio,71.0,16,,,,,
2023-05-09,Samsung calorie adjustment,Cardio,194.0,1,,,,,
2023-05-10,Generic,Cardio,102.0,27,,,,,
2023-05-10,Generic,Cardio,175.0,43,,,,,
2023-05-10,Generic,Cardio,138.0,31,,,,,
2023-05-10,Generic,Cardio,68.0,15,,,,,
2023-05-10,Generic,Cardio,71.0,16,,,,,
2023-05-10,Samsung calorie adjustment,Cardio,145.0,1,,,,,
2023-05-11,Generic,Cardio,64.0,14,,,,,
2023-05-11,Generic,Cardio,68.0,15,,,,,
2023-05-11,Samsung calorie adjustment,Cardio,97.0,1,,,,,
2023-05-12,Generic,Cardio,69.0,16,,,,,
2023-05-12,Generic,Cardio,58.0,13,,,,,
2023-05-12,Samsung calorie adjustment,Cardio,96.0,1,,,,,
2023-05-13,Samsung calorie adjustment,Cardio,286.0,1,,,,,
2023-05-14,Samsung calorie adjustment,Cardio,145.0,1,,,,,
2023-05-15,Generic,Cardio,46.0,11,,,,,
2023-05-15,Generic,Cardio,62.0,14,,,,,
2023-05-15,Generic,Cardio,70.0,16,,,,,
2023-05-15,Generic,Cardio,61.0,14,,,,,
2023-05-15,Samsung calorie adjustment,Cardio,188.0,1,,,,,
2023-05-16,Generic,Cardio,71.0,16,,,,,
2023-05-16,Generic,Cardio,69.0,16,,,,,
2023-05-16,Samsung calorie adjustment,Cardio,90.0,1,,,,,
2023-05-17,Generic,Cardio,293.0,70,,,,,
2023-05-17,Samsung calorie adjustment,Cardio,159.0,1,,,,,
2023-05-18,Generic,Cardio,74.0,17,,,,,
2023-05-18,Samsung calorie adjustment,Cardio,119.0,1,,,,,
2023-05-19,Generic,Cardio,71.0,17,,,,,
2023-05-19,Generic,Cardio,75.0,17,,,,,
2023-05-19,Samsung calorie adjustment,Cardio,228.0,1,,,,,
2023-05-20,Generic,Cardio,51.0,12,,,,,
2023-05-20,Samsung calorie adjustment,Cardio,696.0,1,,,,,
2023-05-21,Generic,Cardio,42.0,11,,,,,
2023-05-21,Generic,Cardio,167.0,40,,,,,
2023-05-21,Generic,Cardio,47.0,11,,,,,
2023-05-21,Samsung calorie adjustment,Cardio,579.0,1,,,,,
2023-05-22,Generic,Cardio,139.0,31,,,,,
2023-05-22,Generic,Cardio,69.0,17,,,,,
2023-05-22,Samsung calorie adjustment,Cardio,340.0,1,,,,,
2023-05-23,Generic,Cardio,69.0,17,,,,,
2023-05-23,Generic,Cardio,71.0,15,,,,,
2023-05-23,Samsung calorie adjustment,Cardio,90.0,1,,,,,
2023-05-24,Generic,Cardio,70.0,16,,,,,
2023-05-24,Generic,Cardio,69.0,15,,,,,
2023-05-24,Samsung calorie adjustment,Cardio,90.0,1,,,,,
2023-05-25,Generic,Cardio,120.0,26,,,,,
2023-05-25,Generic,Cardio,70.0,15,,,,,
2023-05-25,Generic,Cardio,68.0,15,,,,,
2023-05-25,Samsung calorie adjustment,Cardio,325.0,1,,,,,
2023-05-26,Generic,Cardio,65.0,16,,,,,
2023-05-26,Generic,Cardio,108.0,24,,,,,
2023-05-26,Generic,Cardio,133.0,34,,,,,
2023-05-26,Samsung calorie adjustment,Cardio,152.0,1,,,,,
2023-05-27,Generic,Cardio,142.0,33,,,,,
2023-05-27,Generic,Cardio,49.0,10,,,,,
2023-05-27,Samsung calorie adjustment,Cardio,72.0,1,,,,,
2023-05-28,Generic,Cardio,51.0,11,,,,,
2023-05-28,Samsung calorie adjustment,Cardio,128.0,1,,,,,
2023-05-29,Samsung calorie adjustment,Cardio,4.0,1,,,,,
2023-05-30,Generic,Cardio,109.0,25,,,,,
2023-05-30,Samsung calorie adjustment,Cardio,241.0,1,,,,,
2023-05-31,Generic,Cardio,68.0,14,,,,,
2023-05-31,Generic,Cardio,63.0,15,,,,,
2023-05-31,Samsung calorie adjustment,Cardio,96.0,1,,,,,
2023-06-01,Generic,Cardio,156.0,40,,,,,
2023-06-01,Generic,Cardio,127.0,28,,,,,
2023-06-01,Generic,Cardio,63.0,13,,,,,
2023-06-01,Generic,Cardio,66.0,15,,,,,
2023-06-01,Samsung calorie adjustment,Cardio,255.0,1,,,,,
2023-06-02,Generic,Cardio,116.0,27,,,,,
2023-06-02,Generic,Cardio,113.0,25,,,,,
2023-06-02,Samsung calorie adjustment,Cardio,193.0,1,,,,,
2023-06-03,Samsung calorie adjustment,Cardio,4.0,1,,,,,
2023-06-04,Samsung calorie adjustment,Cardio,1.0,1,,,,,
2023-06-05,Generic,Cardio,71.0,15,,,,,
2023-06-05,Generic,Cardio,68.0,15,,,,,
2023-06-05,Samsung calorie adjustment,Cardio,89.0,1,,,,,
2023-06-06,Generic,Cardio,68.0,15,,,,,
2023-06-06,Generic,Cardio,45.0,10,,,,,
2023-06-06,Samsung calorie adjustment,Cardio,99.0,1,,,,,
2023-06-07,Generic,Cardio,249.0,52,,,,,
2023-06-07,Samsung calorie adjustment,Cardio,189.0,1,,,,,
2023-06-08,Generic,Cardio,70.0,16,,,,,
2023-06-08,Generic,Cardio,71.0,15,,,,,
2023-06-08,Samsung calorie adjustment,Cardio,90.0,1,,,,,
2023-06-09,Generic,Cardio,84.0,17,,,,,
2023-06-09,Generic,Cardio,68.0,15,,,,,
2023-06-09,Samsung calorie adjustment,Cardio,230.0,1,,,,,
2023-06-10,Generic,Cardio,71.0,16,,,,,
2023-06-10,Generic,Cardio,72.0,15,,,,,
2023-06-10,Samsung calorie adjustment,Cardio,228.0,1,,,,,
2023-06-11,Generic,Cardio,70.0,15,,,,,
2023-06-11,Generic,Cardio,67.0,15,,,,,
2023-06-11,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-06-12,Generic,Cardio,53.0,11,,,,,
2023-06-12,Generic,Cardio,73.0,16,,,,,
2023-06-12,Generic,Cardio,74.0,17,,,,,
2023-06-12,Samsung calorie adjustment,Cardio,205.0,1,,,,,
2023-06-13,Generic,Cardio,144.0,35,,,,,
2023-06-13,Generic,Cardio,126.0,28,,,,,
2023-06-13,Samsung calorie adjustment,Cardio,171.0,1,,,,,
2023-06-14,Generic,Cardio,273.0,64,,,,,
2023-06-14,Samsung calorie adjustment,Cardio,167.0,1,,,,,
2023-06-15,Generic,Cardio,119.0,29,,,,,
2023-06-15,Generic,Cardio,125.0,27,,,,,
2023-06-15,Generic,Cardio,73.0,17,,,,,
2023-06-15,Generic,Cardio,70.0,15,,,,,
2023-06-15,Samsung calorie adjustment,Cardio,270.0,1,,,,,
2023-06-16,Generic,Cardio,73.0,16,,,,,
2023-06-16,Generic,Cardio,78.0,20,,,,,
2023-06-16,Samsung calorie adjustment,Cardio,81.0,1,,,,,
2023-06-17,Generic,Cardio,147.0,36,,,,,
2023-06-17,Generic,Cardio,129.0,31,,,,,
2023-06-17,Generic,Cardio,49.0,11,,,,,
2023-06-17,Generic,Cardio,75.0,18,,,,,
2023-06-17,Generic,Cardio,70.0,16,,,,,
2023-06-17,Pickleball,Cardio,366.0,60,,,,,
2023-06-17,Samsung calorie adjustment,Cardio,250.0,1,,,,,
2023-06-18,Generic,Cardio,110.0,24,,,,,
2023-06-18,Generic,Cardio,110.0,23,,,,,
2023-06-18,Samsung calorie adjustment,Cardio,64.0,1,,,,,
2023-06-19,Generic,Cardio,66.0,14,,,,,
2023-06-19,Generic,Cardio,69.0,15,,,,,
2023-06-19,Samsung calorie adjustment,Cardio,96.0,1,,,,,
2023-06-20,Generic,Cardio,73.0,16,,,,,
2023-06-20,Generic,Cardio,64.0,14,,,,,
2023-06-20,Samsung calorie adjustment,Cardio,94.0,1,,,,,
2023-06-21,Generic,Cardio,78.0,18,,,,,
2023-06-21,Generic,Cardio,76.0,17,,,,,
2023-06-21,Samsung calorie adjustment,Cardio,83.0,1,,,,,
2023-06-22,Generic,Cardio,71.0,16,,,,,
2023-06-22,Generic,Cardio,67.0,15,,,,,
2023-06-22,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-06-23,Generic,Cardio,130.0,30,,,,,
2023-06-23,Generic,Cardio,127.0,28,,,,,
2023-06-23,Generic,Cardio,69.0,15,,,,,
2023-06-23,Generic,Cardio,73.0,17,,,,,
2023-06-23,Samsung calorie adjustment,Cardio,257.0,1,,,,,
2023-06-24,Generic,Cardio,107.0,24,,,,,
2023-06-24,Generic,Cardio,78.0,17,,,,,
2023-06-24,Samsung calorie adjustment,Cardio,211.0,1,,,,,
2023-06-25,Generic,Cardio,130.0,30,,,,,
2023-06-25,Generic,Cardio,94.0,19,,,,,
2023-06-25,Samsung calorie adjustment,Cardio,195.0,1,,,,,
2023-06-26,Generic,Cardio,56.0,14,,,,,
2023-06-26,Generic,Cardio,52.0,10,,,,,
2023-06-26,Generic,Cardio,75.0,17,,,,,
2023-06-26,Generic,Cardio,73.0,17,,,,,
2023-06-26,Samsung calorie adjustment,Cardio,45.0,1,,,,,
2023-06-27,Generic,Cardio,72.0,17,,,,,
2023-06-27,Generic,Cardio,74.0,17,,,,,
2023-06-27,Samsung calorie adjustment,Cardio,88.0,1,,,,,
2023-06-28,Generic,Cardio,276.0,66,,,,,
2023-06-28,Samsung calorie adjustment,Cardio,165.0,1,,,,,
2023-06-29,Generic,Cardio,77.0,17,,,,,
2023-06-29,Generic,Cardio,97.0,24,,,,,
2023-06-29,Samsung calorie adjustment,Cardio,75.0,1,,,,,
2023-06-30,Generic,Cardio,70.0,15,,,,,
2023-06-30,Generic,Cardio,73.0,16,,,,,
2023-06-30,Samsung calorie adjustment,Cardio,91.0,1,,,,,
2023-07-01,Generic,Cardio,43.0,10,,,,,
2023-07-01,Generic,Cardio,44.0,10,,,,,
2023-07-01,Samsung calorie adjustment,Cardio,109.0,1,,,,,
2023-07-02,Generic,Cardio,246.0,55,,,,,
2023-07-02,Samsung calorie adjustment,Cardio,189.0,1,,,,,
2023-07-03,Generic,Cardio,46.0,10,,,,,
2023-07-03,Generic,Cardio,69.0,15,,,,,
