Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2017-06-06,Regular,2300.3,66.1,18.3,3.2,3.1,0.0,2148.8,1238.3,4676.1,275.9,33.7,3.1,148.0,93.6,351.7,26.3,120.1,
2017-06-07,Regular,2300.3,66.1,18.3,3.2,3.1,0.0,2148.8,1238.3,4676.1,275.9,33.7,3.1,148.0,93.6,351.7,26.3,120.1,
2017-06-08,Regular,2300.3,66.1,18.3,3.2,3.1,0.0,2148.8,1238.3,4676.1,275.9,33.7,3.1,148.0,93.6,351.7,26.3,120.1,
2017-06-09,Regular,2300.3,66.1,18.3,3.2,3.1,0.0,2148.8,1238.3,4676.1,275.9,33.7,3.1,148.0,93.6,351.7,26.3,120.1,
2017-06-10,Regular,2301.1,64.9,10.0,16.6,25.9,0.0,211.3,1050.3,1298.3,303.0,47.1,10.1,145.6,13.8,67.8,4.2,99.9,
2017-06-11,Regular,2443.1,62.9,16.3,7.6,8.4,0.0,1593.8,1123.1,6370.6,315.7,42.4,7.1,149.8,61.8,365.5,16.2,159.2,
2017-06-12,Regular,2348.4,69.6,15.0,10.0,15.8,0.0,1272.5,1209.6,4243.4,288.1,36.6,4.6,145.8,63.6,346.6,16.3,105.5,
2017-06-13,Regular,2348.4,69.6,15.0,10.0,15.8,0.0,1272.5,1209.6,4243.4,288.1,36.6,4.6,145.8,63.6,346.6,16.3,105.5,
2017-06-14,Irregular,339.0,10.0,8.3,0.0,0.0,0.0,0.0,306.0,0.0,62.4,2.4,10.9,3.5,0.0,0.0,0.0,0.0,
2017-06-14,Regular,2007.1,54.3,14.2,3.2,3.8,0.0,1642.5,1173.8,3171.0,240.9,29.1,3.1,141.2,75.6,271.8,20.3,95.5,
2017-06-15,Regular,2348.4,69.6,15.0,10.0,15.8,0.0,1272.5,1209.6,4243.4,288.1,36.6,4.6,145.8,63.6,346.6,16.3,105.5,
2017-06-16,Regular,2348.4,69.6,15.0,10.0,15.8,0.0,1272.5,1209.6,4243.4,288.1,36.6,4.6,145.8,63.6,346.6,16.3,105.5,
2017-06-17,Regular,2278.9,65.8,17.5,7.6,7.9,0.0,1746.3,1065.0,5241.9,277.9,37.9,7.1,138.2,67.8,291.5,18.2,146.4,
2017-06-18,Irregular,448.5,32.8,9.8,1.9,5.6,0.0,147.9,3066.0,156.0,23.8,2.8,4.2,17.7,27.3,1.5,38.7,13.5,
2017-06-18,Regular,2067.2,51.3,12.2,8.6,9.1,0.0,1022.5,829.0,4371.7,281.9,39.2,8.1,121.2,43.8,246.4,10.2,132.4,
2017-06-19,Regular,2399.9,69.7,15.0,10.0,15.8,0.0,1272.5,1214.8,4587.9,299.0,37.8,4.6,147.6,63.6,367.9,16.3,109.7,
2017-06-20,Regular,2399.9,69.7,15.0,10.0,15.8,0.0,1272.5,1214.8,4587.9,299.0,37.8,4.6,147.6,63.6,367.9,16.3,109.7,
2017-06-21,Regular,2399.9,69.7,15.0,10.0,15.8,0.0,1272.5,1214.8,4587.9,299.0,37.8,4.6,147.6,63.6,367.9,16.3,109.7,
2017-06-22,Regular,2399.9,69.7,15.0,10.0,15.8,0.0,1272.5,1214.8,4587.9,299.0,37.8,4.6,147.6,63.6,367.9,16.3,109.7,
2017-06-23,Regular,2399.9,69.7,15.0,10.0,15.8,0.0,1272.5,1214.8,4587.9,299.0,37.8,4.6,147.6,63.6,367.9,16.3,109.7,
2017-06-24,Regular,2400.8,69.4,18.2,8.6,9.1,0.0,1762.5,1114.4,5009.9,293.2,40.5,8.1,147.0,67.8,268.5,18.2,152.8,
2017-06-25,Irregular,2659.3,98.3,29.4,3.1,12.2,0.0,777.1,4766.5,1628.3,271.0,16.9,34.1,161.0,30.8,57.3,223.5,70.6,
2017-06-26,Regular,2448.8,70.0,15.0,10.0,15.8,0.0,1272.5,1215.2,4615.4,309.1,38.2,4.6,148.7,63.6,369.6,16.3,110.7,
2017-06-27,Regular,1952.3,73.5,16.5,10.0,15.8,0.0,1457.5,1228.0,896.5,189.6,24.2,4.6,135.5,69.6,135.7,18.3,67.9,
2017-06-28,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-06-29,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-06-30,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-01,Regular,2727.1,78.7,12.2,20.7,31.7,0.0,211.3,1102.8,1550.3,366.2,55.7,12.4,159.3,13.8,67.8,4.2,119.7,
2017-07-02,Regular,2500.2,74.4,19.0,10.6,10.9,0.0,1746.3,1041.9,4132.5,310.7,44.3,10.1,145.4,67.8,197.1,18.2,157.6,
2017-07-03,Regular,2499.6,73.9,16.3,10.0,15.6,0.0,1441.3,1231.0,4740.5,310.9,38.4,4.6,149.3,69.6,373.0,18.3,114.4,
2017-07-04,Regular,2501.0,73.3,19.5,8.6,8.9,0.0,1931.3,1135.2,5465.7,305.4,42.0,8.1,149.3,73.8,292.3,20.2,160.6,
2017-07-05,Regular,2499.6,73.9,16.3,10.0,15.6,0.0,1441.3,1231.0,4740.5,310.9,38.4,4.6,149.3,69.6,373.0,18.3,114.4,
2017-07-06,Regular,2499.6,73.9,16.3,10.0,15.6,0.0,1441.3,1231.0,4740.5,310.9,38.4,4.6,149.3,69.6,373.0,18.3,114.4,
2017-07-07,Irregular,2385.2,77.7,13.2,11.1,6.0,0.6,230.3,2369.5,275.4,238.1,26.8,19.6,121.0,10.4,10.8,22.2,57.4,
2017-07-07,Regular,200.0,16.0,2.5,4.5,8.0,0.0,0.0,105.0,0.0,6.0,2.0,1.0,7.0,0.0,0.0,0.0,2.0,
2017-07-08,Regular,2501.0,73.3,19.5,8.6,8.9,0.0,1931.3,1135.2,5465.7,305.4,42.0,8.1,149.3,73.8,292.3,20.2,160.6,
2017-07-09,Regular,2000.8,64.9,18.4,3.2,3.3,0.0,2165.0,1282.9,3987.2,207.8,29.5,3.1,145.4,93.6,309.2,26.3,109.4,
2017-07-10,Regular,1993.6,74.4,16.6,10.0,16.2,0.0,1481.9,1310.5,896.5,189.6,24.2,4.6,144.1,69.6,135.7,18.3,69.4,
2017-07-11,Irregular,1077.0,28.9,11.3,1.0,0.0,0.0,156.0,2467.5,721.8,134.3,7.5,20.3,69.3,35.2,43.2,62.7,54.3,
2017-07-11,Regular,611.3,33.5,5.5,8.4,15.1,0.0,162.5,712.8,48.3,10.6,3.5,2.6,68.3,13.8,67.8,0.2,13.7,
2017-07-12,Regular,2019.8,68.6,16.2,10.0,15.3,0.0,1425.0,1192.6,6855.4,210.1,27.1,3.6,130.8,69.6,522.7,14.3,117.7,
2017-07-13,Regular,2000.8,64.9,18.4,3.2,3.3,0.0,2165.0,1282.9,3987.2,207.8,29.5,3.1,145.4,93.6,309.2,26.3,109.4,
2017-07-14,Regular,2000.8,64.9,18.4,3.2,3.3,0.0,2165.0,1282.9,3987.2,207.8,29.5,3.1,145.4,93.6,309.2,26.3,109.4,
2017-07-15,Regular,2501.0,73.3,19.5,8.6,8.9,0.0,1931.3,1135.2,5465.7,305.4,42.0,8.1,149.3,73.8,292.3,20.2,160.6,
2017-07-16,Regular,2451.5,73.2,19.5,8.6,8.9,0.0,1931.3,1130.2,5135.0,294.9,40.7,8.1,147.6,73.8,271.9,20.2,156.5,
2017-07-17,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-18,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-19,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-20,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-21,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-22,Regular,2451.5,73.2,19.5,8.6,8.9,0.0,1931.3,1130.2,5135.0,294.9,40.7,8.1,147.6,73.8,271.9,20.2,156.5,
2017-07-23,Regular,2451.5,79.0,17.4,14.9,20.9,0.0,1223.8,1117.7,4785.0,290.4,41.7,9.1,143.1,49.8,271.9,12.2,140.5,
2017-07-24,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-25,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-26,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-27,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-28,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-07-29,Regular,2451.5,79.0,17.4,14.9,20.9,0.0,1223.8,1117.7,4785.0,290.4,41.7,9.1,143.1,49.8,271.9,12.2,140.5,
2017-07-30,Regular,2451.5,79.0,17.4,14.9,20.9,0.0,1223.8,1117.7,4785.0,290.4,41.7,9.1,143.1,49.8,271.9,12.2,140.5,
2017-07-31,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-08-01,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-08-02,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-08-03,Irregular,200.0,12.0,4.5,0.0,0.0,0.0,0.0,100.0,0.0,21.0,1.0,10.5,3.5,0.0,3.0,5.0,5.0,
2017-08-03,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-08-04,Irregular,2212.4,98.3,28.8,6.8,14.5,0.0,282.2,3309.8,953.0,238.7,25.2,39.9,127.1,75.8,282.9,97.9,71.4,
2017-08-04,Regular,350.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,310.0,81.0,17.0,1.0,15.0,0.0,0.0,4.0,19.0,
2017-08-05,Regular,2451.5,79.0,17.4,14.9,20.9,0.0,1223.8,1117.7,4785.0,290.4,41.7,9.1,143.1,49.8,271.9,12.2,140.5,
2017-08-06,Regular,2000.8,64.9,18.4,3.2,3.3,0.0,2165.0,1282.9,3987.2,207.8,29.5,3.1,145.4,93.6,309.2,26.3,109.4,
2017-08-07,Regular,1993.6,74.4,16.6,10.0,16.2,0.0,1481.9,1310.5,896.5,189.6,24.2,4.6,144.1,69.6,135.7,18.3,69.4,
2017-08-08,Regular,2000.8,64.9,18.4,3.2,3.3,0.0,2165.0,1282.9,3987.2,207.8,29.5,3.1,145.4,93.6,309.2,26.3,109.4,
2017-08-09,Irregular,722.6,33.6,12.2,4.9,11.7,0.2,237.0,1305.0,726.1,24.8,1.9,4.7,87.5,13.2,0.0,32.2,24.0,
2017-08-09,Regular,1361.9,51.1,7.2,8.4,14.6,0.0,130.0,962.8,358.3,158.2,25.1,10.6,79.0,13.8,67.8,12.2,39.1,
2017-08-10,Regular,2000.8,64.9,18.4,3.2,3.3,0.0,2165.0,1282.9,3987.2,207.8,29.5,3.1,145.4,93.6,309.2,26.3,109.4,
2017-08-11,Regular,2000.8,64.9,18.4,3.2,3.3,0.0,2165.0,1282.9,3987.2,207.8,29.5,3.1,145.4,93.6,309.2,26.3,109.4,
2017-08-12,Regular,2000.8,64.9,18.4,3.2,3.3,0.0,2165.0,1282.9,3987.2,207.8,29.5,3.1,145.4,93.6,309.2,26.3,109.4,
2017-08-13,Regular,2451.2,76.0,16.9,14.2,18.7,0.0,1240.0,1103.6,3904.0,295.4,43.0,10.2,147.6,49.8,203.9,12.2,142.7,
2017-08-14,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-08-15,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-08-16,Regular,2440.3,57.6,8.6,14.9,21.4,0.0,146.3,877.8,1468.3,363.4,49.8,10.1,133.4,13.8,67.8,4.2,103.3,
2017-08-17,Regular,2450.1,73.8,16.3,10.0,15.6,0.0,1441.3,1226.0,4409.9,300.4,37.2,4.6,147.6,69.6,352.6,18.3,110.3,
2017-08-18,Regular,2645.8,74.1,16.3,10.0,15.6,0.0,1441.3,1245.8,5718.8,341.7,42.1,4.6,154.3,69.6,433.4,18.3,126.4,
2017-08-19,Regular,2750.0,78.7,16.5,16.4,22.1,0.0,1022.5,1010.0,6068.6,367.0,52.0,10.6,144.6,43.8,342.5,10.2,164.6,
2017-08-20,Regular,2499.7,80.5,17.6,15.4,21.4,0.0,1223.8,1115.0,4675.9,298.3,43.1,9.6,144.7,49.8,260.9,12.2,143.3,
2017-08-21,Regular,2497.5,73.9,16.3,10.0,15.6,0.0,1441.3,1230.8,4726.8,310.4,38.4,4.6,149.2,69.6,372.1,18.3,114.2,
2017-08-22,Regular,2495.3,64.7,9.6,16.8,25.1,0.0,146.3,930.3,1426.3,358.3,49.6,10.3,135.4,13.8,67.8,4.2,101.3,
2017-08-23,Regular,2497.5,73.9,16.3,10.0,15.6,0.0,1441.3,1230.8,4726.8,310.4,38.4,4.6,149.2,69.6,372.1,18.3,114.2,
2017-08-24,Regular,2497.5,73.9,16.3,10.0,15.6,0.0,1441.3,1230.8,4726.8,310.4,38.4,4.6,149.2,69.6,372.1,18.3,114.2,
2017-08-25,Regular,2497.5,73.9,16.3,10.0,15.6,0.0,1441.3,1230.8,4726.8,310.4,38.4,4.6,149.2,69.6,372.1,18.3,114.2,
2017-08-26,Regular,2775.0,82.4,22.4,9.6,8.6,0.0,2220.0,1012.5,6558.6,358.0,49.0,9.1,141.6,85.8,342.5,24.2,183.6,
2017-08-27,Regular,2549.2,80.5,17.6,15.4,21.4,0.0,1223.8,1120.0,5006.5,308.7,44.3,9.6,146.4,49.8,281.3,12.2,147.4,
2017-08-28,Regular,2549.0,73.9,16.3,10.0,15.6,0.0,1441.3,1236.0,5071.2,321.3,39.7,4.6,151.0,69.6,393.4,18.3,118.4,
2017-08-29,Regular,2549.0,73.9,16.3,10.0,15.6,0.0,1441.3,1236.0,5071.2,321.3,39.7,4.6,151.0,69.6,393.4,18.3,118.4,
2017-08-30,Regular,2549.0,73.9,16.3,10.0,15.6,0.0,1441.3,1236.0,5071.2,321.3,39.7,4.6,151.0,69.6,393.4,18.3,118.4,
2017-08-31,Regular,2549.0,73.9,16.3,10.0,15.6,0.0,1441.3,1236.0,5071.2,321.3,39.7,4.6,151.0,69.6,393.4,18.3,118.4,
2017-09-01,Irregular,2145.0,61.3,15.6,2.4,26.8,0.0,164.9,1307.7,1270.4,288.4,18.7,29.1,106.9,45.2,49.2,36.6,45.8,
2017-09-01,Regular,300.0,24.0,3.8,6.8,12.0,0.0,0.0,157.5,0.0,9.0,3.0,1.5,10.5,0.0,0.0,0.0,3.0,
2017-09-02,Regular,2549.2,80.5,17.6,15.4,21.4,0.0,1223.8,1120.0,5006.5,308.7,44.3,9.6,146.4,49.8,281.3,12.2,147.4,
2017-09-03,Regular,2299.8,64.0,16.6,8.1,8.9,0.0,1593.8,1101.0,4980.1,283.2,39.0,7.6,144.9,61.8,275.3,16.2,146.2,
2017-09-04,Regular,2299.7,62.6,16.9,3.2,3.3,0.0,1980.0,1220.2,4399.4,284.5,33.4,3.1,148.2,87.6,339.0,24.3,115.6,
2017-09-05,Regular,2299.7,62.6,16.9,3.2,3.3,0.0,1980.0,1220.2,4399.4,284.5,33.4,3.1,148.2,87.6,339.0,24.3,115.6,
2017-09-06,Regular,2299.7,62.6,16.9,3.2,3.3,0.0,1980.0,1220.2,4399.4,284.5,33.4,3.1,148.2,87.6,339.0,24.3,115.6,
2017-09-07,Regular,2299.7,62.6,16.9,3.2,3.3,0.0,1980.0,1220.2,4399.4,284.5,33.4,3.1,148.2,87.6,339.0,24.3,115.6,
2017-09-08,Regular,2299.7,62.6,16.9,3.2,3.3,0.0,1980.0,1220.2,4399.4,284.5,33.4,3.1,148.2,87.6,339.0,24.3,115.6,
2017-09-09,Regular,2299.8,64.0,16.6,8.1,8.9,0.0,1593.8,1101.0,4980.1,283.2,39.0,7.6,144.9,61.8,275.3,16.2,146.2,
2017-09-10,Regular,2549.2,80.5,17.6,15.4,21.4,0.0,1223.8,1120.0,5006.5,308.7,44.3,9.6,146.4,49.8,281.3,12.2,147.4,
2017-09-11,Regular,2549.0,73.9,16.3,10.0,15.6,0.0,1441.3,1236.0,5071.2,321.3,39.7,4.6,151.0,69.6,393.4,18.3,118.4,
2017-09-12,Regular,2549.0,73.9,16.3,10.0,15.6,0.0,1441.3,1236.0,5071.2,321.3,39.7,4.6,151.0,69.6,393.4,18.3,118.4,
2017-09-13,Regular,2549.0,73.9,16.3,10.0,15.6,0.0,1441.3,1236.0,5071.2,321.3,39.7,4.6,151.0,69.6,393.4,18.3,118.4,
2017-09-14,Regular,2549.0,73.9,16.3,10.0,15.6,0.0,1441.3,1236.0,5071.2,321.3,39.7,4.6,151.0,69.6,393.4,18.3,118.4,
2017-09-15,Regular,2565.3,72.1,10.8,18.9,28.9,0.0,146.3,982.8,1398.3,355.9,49.8,10.6,137.9,13.8,67.8,4.2,100.3,
2017-09-16,Regular,2549.2,80.5,17.6,15.4,21.4,0.0,1223.8,1120.0,5006.5,308.7,44.3,9.6,146.4,49.8,281.3,12.2,147.4,
2017-09-17,Regular,2536.7,83.1,18.7,15.4,20.6,0.0,1360.0,1025.0,5076.5,308.7,44.3,9.6,135.1,55.8,281.3,14.2,148.4,
2017-09-18,Regular,2598.4,74.0,16.3,10.0,15.6,0.0,1441.3,1241.0,5401.9,331.7,40.9,4.6,152.7,69.6,413.8,18.3,122.5,
2017-09-19,Regular,2604.4,79.5,11.9,21.1,32.6,0.0,130.0,880.3,1298.3,358.9,50.8,11.1,129.0,13.8,67.8,4.2,100.3,
2017-09-20,Regular,1071.1,13.5,1.4,1.6,2.6,0.0,130.0,465.3,358.3,178.9,20.8,2.1,71.3,13.8,67.8,4.2,34.3,
2017-09-21,Regular,2598.8,81.3,17.4,12.2,19.3,0.0,1425.0,1231.2,4919.6,319.5,40.1,5.1,147.9,69.6,384.0,18.3,116.6,
2017-09-22,Regular,2586.3,83.9,18.5,12.2,18.6,0.0,1561.3,1136.2,4989.6,319.5,40.1,5.1,136.7,75.6,384.0,20.3,117.6,
2017-09-23,Regular,2598.6,80.6,17.6,15.4,21.4,0.0,1223.8,1125.0,5337.2,319.1,45.5,9.6,148.0,49.8,301.7,12.2,151.5,
2017-09-24,Regular,2598.6,80.6,17.6,15.4,21.4,0.0,1223.8,1125.0,5337.2,319.1,45.5,9.6,148.0,49.8,301.7,12.2,151.5,
2017-09-25,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-09-26,Regular,2647.8,84.4,12.8,22.2,35.1,0.0,162.5,1016.6,1298.3,347.6,50.9,11.4,140.9,13.8,67.8,4.2,102.0,
2017-09-27,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-09-28,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-09-29,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-09-30,Regular,2650.1,80.7,17.6,15.4,21.4,0.0,1223.8,1130.2,5681.7,330.0,46.8,9.6,149.8,49.8,322.9,12.2,155.7,
2017-10-01,Regular,2300.6,65.4,16.8,8.6,9.4,0.0,1593.8,1093.5,4554.1,281.0,39.1,8.1,144.8,61.8,244.7,16.2,145.1,
2017-10-02,Regular,2298.9,62.1,16.8,3.2,3.1,0.0,1963.8,1167.9,4578.5,290.1,34.1,3.1,143.4,87.6,350.0,24.3,116.8,
2017-10-03,Regular,2301.1,64.9,10.0,16.6,25.9,0.0,211.3,1050.3,1298.3,303.0,47.1,10.1,145.6,13.8,67.8,4.2,99.9,
2017-10-04,Regular,2298.9,62.1,16.8,3.2,3.1,0.0,1963.8,1167.9,4578.5,290.1,34.1,3.1,143.4,87.6,350.0,24.3,116.8,
2017-10-05,Regular,2649.6,80.8,17.3,12.2,19.1,0.0,1408.8,1184.1,5443.2,336.0,42.0,5.1,144.9,69.6,416.4,18.3,122.0,
2017-10-06,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-10-07,Regular,2650.1,80.7,17.6,15.4,21.4,0.0,1223.8,1130.2,5681.7,330.0,46.8,9.6,149.8,49.8,322.9,12.2,155.7,
2017-10-08,Regular,2651.9,81.0,22.2,8.6,8.3,0.0,2263.9,1156.2,6101.7,321.0,43.8,8.1,150.5,85.8,322.9,24.2,172.4,
2017-10-09,Regular,2647.7,72.0,19.9,3.2,3.3,0.0,2350.0,1381.2,5931.0,328.4,38.5,3.1,167.3,99.6,424.9,28.3,140.7,
2017-10-10,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-10-11,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-10-12,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-10-13,Regular,2598.8,81.3,17.4,12.2,19.3,0.0,1425.0,1231.2,4919.6,319.5,40.1,5.1,147.9,69.6,384.0,18.3,116.6,
2017-10-14,Regular,2600.7,80.6,17.6,15.4,21.4,0.0,1223.8,1125.2,5351.0,319.6,45.6,9.6,148.1,49.8,302.5,12.2,151.6,
2017-10-15,Regular,2600.7,80.6,17.6,15.4,21.4,0.0,1223.8,1125.2,5351.0,319.6,45.6,9.6,148.1,49.8,302.5,12.2,151.6,
2017-10-16,Regular,2598.8,81.3,17.4,12.2,19.3,0.0,1425.0,1231.2,4919.6,319.5,40.1,5.1,147.9,69.6,384.0,18.3,116.6,
2017-10-17,Regular,2602.0,75.9,11.7,19.9,30.6,0.0,195.0,1047.8,1438.3,349.2,52.7,11.6,150.0,13.8,67.8,4.2,111.0,
2017-10-18,Regular,2598.8,81.3,17.4,12.2,19.3,0.0,1425.0,1231.2,4919.6,319.5,40.1,5.1,147.9,69.6,384.0,18.3,116.6,
2017-10-19,Regular,2598.8,81.3,17.4,12.2,19.3,0.0,1425.0,1231.2,4919.6,319.5,40.1,5.1,147.9,69.6,384.0,18.3,116.6,
2017-10-20,Regular,2598.8,81.3,17.4,12.2,19.3,0.0,1425.0,1231.2,4919.6,319.5,40.1,5.1,147.9,69.6,384.0,18.3,116.6,
2017-10-21,Regular,2600.7,80.6,17.6,15.4,21.4,0.0,1223.8,1125.2,5351.0,319.6,45.6,9.6,148.1,49.8,302.5,12.2,151.6,
2017-10-22,Regular,2753.6,73.2,19.4,8.6,8.6,0.0,1915.0,1108.5,7339.5,364.5,48.9,8.1,153.0,73.8,408.0,20.2,182.7,
2017-10-23,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-10-24,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-10-25,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-10-26,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-10-27,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-10-28,Regular,2650.1,80.7,17.6,15.4,21.4,0.0,1223.8,1130.2,5681.7,330.0,46.8,9.6,149.8,49.8,322.9,12.2,155.7,
2017-10-29,Regular,2007.0,60.6,16.8,3.2,3.1,0.0,1963.8,1157.1,3862.1,229.2,30.1,3.1,135.8,87.6,305.8,24.3,105.3,
2017-10-30,Regular,2007.0,60.6,16.8,3.2,3.1,0.0,1963.8,1157.1,3862.1,229.2,30.1,3.1,135.8,87.6,305.8,24.3,105.3,
2017-10-31,Regular,2007.0,60.6,16.8,3.2,3.1,0.0,1963.8,1157.1,3862.1,229.2,30.1,3.1,135.8,87.6,305.8,24.3,105.3,
2017-11-01,Regular,2007.0,60.6,16.8,3.2,3.1,0.0,1963.8,1157.1,3862.1,229.2,30.1,3.1,135.8,87.6,305.8,24.3,105.3,
2017-11-02,Regular,2007.0,60.6,16.8,3.2,3.1,0.0,1963.8,1157.1,3862.1,229.2,30.1,3.1,135.8,87.6,305.8,24.3,105.3,
2017-11-03,Regular,2340.0,80.2,19.1,10.0,15.1,0.0,1778.8,1255.0,4481.0,260.0,35.7,4.6,143.8,81.6,348.3,22.3,112.8,
2017-11-04,Regular,2650.7,70.3,17.5,10.6,10.9,0.0,1561.3,994.1,5536.8,357.2,49.7,10.1,146.9,61.8,288.1,16.2,171.8,
2017-11-05,Regular,2850.5,73.4,19.4,8.6,8.6,0.0,1915.0,1118.2,7987.0,384.9,51.3,8.1,156.3,73.8,448.0,20.2,190.7,
2017-11-06,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-11-07,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-11-08,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
2017-11-09,Regular,2648.3,81.4,17.4,12.2,19.3,0.0,1425.0,1236.2,5250.3,330.0,41.3,5.1,149.6,69.6,404.5,18.3,120.7,
